speech,label
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_choice_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_cool_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_dab_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_date_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_dead_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_death_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_deep_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_dime_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_dip_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_ditch_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_dodge_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_dog_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_doll_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_door_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_fail_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_fall_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_far_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_fat_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_fit_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_five_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_food_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_gap_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_gas_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_gaze_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_germ_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_get_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_gin_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_goal_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_good_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_goose_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_gun_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_half_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hall_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hash_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hate_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_have_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_haze_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hire_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hit_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hole_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_home_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hurl_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_hush_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_jail_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_jar_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_join_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_judge_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_jug_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_juice_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_keen_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_keep_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_keg_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_kick_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_kill_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_king_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_kite_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_knock_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_late_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_laud_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_lean_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_learn_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_lease_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_lid_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_life_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_limb_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_live_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_loaf_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_long_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_lore_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_lose_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_lot_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_love_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_luck_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_make_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_match_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_merge_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mess_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_met_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mill_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mob_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mode_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mood_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_moon_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mop_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_mouse_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_nag_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_name_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_near_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_neat_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_nice_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_note_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_numb_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pad_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_page_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pain_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pass_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pearl_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_peg_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_perch_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_phone_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pick_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pike_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pole_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_pool_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_puff_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rag_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_raid_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rain_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_raise_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rat_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_reach_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_read_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_red_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_ring_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_ripe_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_road_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_room_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rose_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rot_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rough_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_rush_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_said_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_sail_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_search_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_seize_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_sell_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_shack_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_shall_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_shawl_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_sheep_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_shirt_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_should_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_shout_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_size_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_soap_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_soup_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_sour_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_south_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_sub_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_such_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_sure_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_take_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_talk_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_tape_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_team_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_tell_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_thin_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_third_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_thought_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_thumb_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_time_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_tip_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_tire_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_ton_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_tool_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_tough_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_turn_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_vine_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_voice_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_void_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_vote_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_wag_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_walk_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_wash_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_week_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_wheat_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_when_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_which_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_whip_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_white_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_wife_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_wire_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_witch_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_yearn_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_yes_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_young_ps.wav,ps
./kaggle/input\Tess\OAF_Pleasent_surprise\OAF_youth_ps.wav,ps
./kaggle/input\Tess\OAF_Sad\OAF_back_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_bar_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_base_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_bath_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_bean_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_beg_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_bite_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_boat_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_bone_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_book_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_bought_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_burn_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_cab_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_calm_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_came_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_cause_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_chain_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_chair_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_chalk_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_chat_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_check_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_cheek_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_chief_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_choice_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_cool_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_dab_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_date_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_dead_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_death_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_deep_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_dime_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_dip_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_ditch_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_dodge_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_dog_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_doll_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_door_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_fail_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_fall_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_far_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_fat_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_fit_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_five_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_food_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_gap_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_gas_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_gaze_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_germ_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_get_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_gin_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_goal_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_good_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_goose_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_gun_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_half_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hall_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hash_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hate_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_have_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_haze_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hire_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hit_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hole_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_home_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hurl_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_hush_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_jail_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_jar_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_join_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_judge_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_jug_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_juice_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_keen_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_keep_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_keg_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_kick_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_kill_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_king_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_kite_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_knock_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_late_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_laud_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_lean_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_learn_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_lease_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_lid_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_life_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_limb_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_live_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_loaf_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_long_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_lore_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_lose_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_lot_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_love_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_luck_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_make_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_match_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_merge_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mess_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_met_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mill_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mob_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mode_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mood_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_moon_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mop_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_mouse_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_nag_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_name_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_near_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_neat_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_nice_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_note_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_numb_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pad_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_page_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pain_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pass_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pearl_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_peg_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_perch_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_phone_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pick_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pike_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pole_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_pool_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_puff_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rag_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_raid_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rain_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_raise_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rat_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_reach_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_read_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_red_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_ring_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_ripe_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_road_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_room_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rose_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rot_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rough_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_rush_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_said_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_sail_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_search_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_seize_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_sell_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_shack_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_shall_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_shawl_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_sheep_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_shirt_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_should_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_shout_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_size_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_soap_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_soup_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_sour_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_south_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_sub_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_such_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_sure_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_take_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_talk_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_tape_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_team_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_tell_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_thin_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_third_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_thought_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_thumb_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_time_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_tip_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_tire_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_ton_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_tool_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_tough_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_turn_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_vine_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_voice_sad.wav,sad
./kaggle/input\Tess\OAF_Sad\OAF_void_sad.wav,sad
